Positive_ID,ID,Legante,Famiglia_Legante,Metallo,Sale_Metallico,Solvente,Additivo_Colinker,Temperatura_C,Tempo_ore,mmol_Legante,mmol_Sale,Rapporto_LM,Volume solvente,Hydration_Number,Counterion_Class,Oxidation_State,Procedura_Sintetica,Esito_ML,Positive_Library_Source,Split_Set,Critical_Completeness,Extended_Completeness,Completeness_Score,Source_Quality_Score,Diversity_Weight,Evidence_Weight,Quality_Tier,PXRD_Confirmed,Condition_Signature,Source_DOI,Extraction_Method
POS-0614,592,"1,3,5-Benzenetricarboxylic acid (H3BTC)",Non specificata,Al,AlCl3·6H2O,EtOH,Acido formico,60,18.0,2.0,2.0,1.0,,6.0,chloride,3.0,Hydrothermal,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.28474739872574967,0.78132447974515,A,True,al|non specificata|chloride|etoh|acido formico|60|18|1.0,,curated_project_dataset
POS-0615,595,2-Aminoterephthalic acid,Non specificata,Mg,Mg(NO3)2·6H2O,DMF/H2O,Nessuno,200,18.0,2.0,5.0,0.4,,6.0,nitrate,2.0,Microwave,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.48038446141526137,0.8204518922830523,A,True,mg|non specificata|nitrate|dmf/h2o|nessuno|200|18|0.5,,curated_project_dataset
POS-0616,605,Tetrakis(4-carboxyphenyl)porphyrin (TCPP),Non specificata,Fe,FeCl3·6H2O,DMF/H2O/EtOH,Trietilammina (TEA),60,48.0,3.0,5.0,0.6,,6.0,chloride,3.0,Precipitation,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.2886751345948128,0.7821100269189626,A,True,fe|non specificata|chloride|dmf/h2o/etoh|trietilammina (tea)|60|48|0.5,,curated_project_dataset
POS-0617,610,"1,3,5-Benzenetricarboxylic acid (H3BTC)",Non specificata,Zr,ZrOCl2·8H2O,MeCN,HNO3,130,24.0,1.5,1.5,1.0,,8.0,chloride,2.0,Hydrothermal,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.23354968324845687,0.7710849366496914,B,True,zr|non specificata|chloride|mecn|hno3|130|24|1.0,,curated_project_dataset
POS-0618,613,2-Aminoterephthalic acid,Non specificata,Zn,Zn(NO3)2·6H2O,MeOH,HNO3,100,6.0,1.5,4.0,0.375,,6.0,nitrate,2.0,Microwave,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.2773500981126145,0.7798450196225228,B,True,zn|non specificata|nitrate|meoh|hno3|100|6|0.5,,curated_project_dataset
POS-0619,623,Tetrakis(4-carboxyphenyl)porphyrin (TCPP),Non specificata,Al,Al(NO3)3·9H2O,DEF,Acido acetico,100,18.0,0.5,2.0,0.25,,9.0,nitrate,3.0,Precipitation,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.28474739872574967,0.78132447974515,A,True,al|non specificata|nitrate|def|acido acetico|100|18|0.25,,curated_project_dataset
POS-0620,628,"1,3,5-Benzenetricarboxylic acid (H3BTC)",Non specificata,Mn,Mn(OAc)2·4H2O,DMF/H2O,Acido acetico,100,48.0,4.0,5.0,0.8,,4.0,acetate,2.0,Hydrothermal,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.5,0.824375,A,True,mn|non specificata|acetate|dmf/h2o|acido acetico|100|48|0.75,,curated_project_dataset
POS-0621,631,2-Aminoterephthalic acid,Non specificata,Cu,Cu(NO3)2·2.5H2O,H2O/MeOH,Nessuno,85,18.0,1.0,2.0,0.5,,2.5,nitrate,2.0,Microwave,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.3162277660168379,0.7876205532033675,A,True,cu|non specificata|nitrate|h2o/meoh|nessuno|80|18|0.5,,curated_project_dataset
POS-0622,641,Tetrakis(4-carboxyphenyl)porphyrin (TCPP),Non specificata,Zr,ZrCl4,H2O/THF,Acido benzoico,120,2.0,2.0,4.0,0.5,,0.0,chloride,4.0,Precipitation,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.23354968324845687,0.7710849366496914,B,True,zr|non specificata|chloride|h2o/thf|acido benzoico|120|0|0.5,,curated_project_dataset
POS-0623,646,"1,3,5-Benzenetricarboxylic acid (H3BTC)",Non specificata,Zn,Zn(OAc)2·2H2O,MeOH,HNO3,100,6.0,4.0,1.0,4.0,,2.0,acetate,2.0,Hydrothermal,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.2773500981126145,0.7798450196225228,B,True,zn|non specificata|acetate|meoh|hno3|100|6|4.0,,curated_project_dataset
POS-0624,649,2-Aminoterephthalic acid,Non specificata,Co,Co(NO3)2·6H2O,DMF/H2O/EtOH,Acido acetico,200,36.0,2.0,2.5,0.8,,6.0,nitrate,2.0,Microwave,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.3162277660168379,0.7876205532033675,A,True,co|non specificata|nitrate|dmf/h2o/etoh|acido acetico|200|36|0.75,,curated_project_dataset
POS-0625,659,Tetrakis(4-carboxyphenyl)porphyrin (TCPP),Non specificata,Mg,Mg(NO3)2·6H2O,H2O,HNO3,85,36.0,1.0,3.0,0.3333,,6.0,nitrate,2.0,Precipitation,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.48038446141526137,0.8204518922830523,A,True,mg|non specificata|nitrate|h2o|hno3|80|36|0.25,,curated_project_dataset
POS-0626,664,"1,3,5-Benzenetricarboxylic acid (H3BTC)",Non specificata,Cu,Cu(OAc)2·H2O,H2O/MeOH,HNO3,120,24.0,1.5,1.0,1.5,,1.0,acetate,2.0,Hydrothermal,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.3162277660168379,0.7876205532033675,A,True,cu|non specificata|acetate|h2o/meoh|hno3|120|24|1.5,,curated_project_dataset
POS-0627,667,2-Aminoterephthalic acid,Non specificata,Ni,Ni(NO3)2·6H2O,DEF,Nessuno,100,72.0,4.0,1.0,4.0,,6.0,nitrate,2.0,Microwave,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.3396831102433787,0.7923116220486758,A,True,ni|non specificata|nitrate|def|nessuno|100|72|4.0,,curated_project_dataset
POS-0628,677,Tetrakis(4-carboxyphenyl)porphyrin (TCPP),Non specificata,Zn,Zn(NO3)2·6H2O,DMF,Trietilammina (TEA),120,36.0,0.25,5.0,0.05,,6.0,nitrate,2.0,Precipitation,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.2773500981126145,0.7798450196225228,B,True,zn|non specificata|nitrate|dmf|trietilammina (tea)|120|36|0.0,,curated_project_dataset
POS-0629,682,"1,3,5-Benzenetricarboxylic acid (H3BTC)",Non specificata,Co,Co(OAc)2·4H2O,DMF/H2O/EtOH,Trietilammina (TEA),60,18.0,2.0,4.0,0.5,,4.0,acetate,2.0,Hydrothermal,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.3162277660168379,0.7876205532033675,A,True,co|non specificata|acetate|dmf/h2o/etoh|trietilammina (tea)|60|18|0.5,,curated_project_dataset
POS-0630,685,2-Aminoterephthalic acid,Non specificata,Fe,FeCl3·6H2O,H2O/THF,Trietilammina (TEA),60,18.0,0.25,3.0,0.0833,,6.0,chloride,3.0,Microwave,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.2886751345948128,0.7821100269189626,A,True,fe|non specificata|chloride|h2o/thf|trietilammina (tea)|60|18|0.0,,curated_project_dataset
POS-0631,695,Tetrakis(4-carboxyphenyl)porphyrin (TCPP),Non specificata,Cu,Cu(NO3)2·2.5H2O,DMA,Trietilammina (TEA),85,4.0,0.25,2.0,0.125,,2.5,nitrate,2.0,Precipitation,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.3162277660168379,0.7876205532033675,A,True,cu|non specificata|nitrate|dma|trietilammina (tea)|80|6|0.0,,curated_project_dataset
POS-0632,700,"1,3,5-Benzenetricarboxylic acid (H3BTC)",Non specificata,Ni,Ni(OAc)2·4H2O,DEF,Acido formico,120,4.0,3.0,2.5,1.2,,4.0,acetate,2.0,Hydrothermal,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.3396831102433787,0.7923116220486758,A,True,ni|non specificata|acetate|def|acido formico|120|6|1.25,,curated_project_dataset
POS-0633,706,"1,3,5-Benzenetricarboxylic acid (H3BTC)",Carbossilati aromatici,Co,Co(NO3)2·6H2O,H2O/EtOH,Nessuno,180,72.0,0.05,0.062,0.8,,6.0,nitrate,2.0,Hydrothermal,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.4200840252084029,0.8083918050416805,A,True,co|carbossilati aromatici|nitrate|h2o/etoh|nessuno|180|72|0.75,,curated_project_dataset
POS-0634,715,2-Aminoterephthalic acid,Carbossilati aromatici,Zr,ZrCl4,MeOH,Nessuno,150,48.0,0.5,1.0,0.5,,0.0,chloride,4.0,Sonochemical,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.408248290463863,0.8060246580927726,A,True,zr|carbossilati aromatici|chloride|meoh|nessuno|150|48|0.5,,curated_project_dataset
POS-0635,720,2-Aminoterephthalic acid,Carbossilati aromatici,Ni,Ni(OAc)2·4H2O,DMF/H2O/EtOH,Nessuno,120,48.0,0.5,0.625,0.8,,4.0,acetate,2.0,Microwave,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.5,0.824375,A,True,ni|carbossilati aromatici|acetate|dmf/h2o/etoh|nessuno|120|48|0.75,,curated_project_dataset
POS-0636,730,"1,3,5-Benzenetricarboxylic acid (H3BTC)",Carbossilati aromatici,Cu,Cu(OAc)2·H2O,DMF/H2O,Nessuno,80,72.0,0.5,0.625,0.8,,1.0,acetate,2.0,Room Temperature,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.48038446141526137,0.8204518922830523,A,True,cu|carbossilati aromatici|acetate|dmf/h2o|nessuno|80|72|0.75,,curated_project_dataset
POS-0637,763,"1,3,5-Benzenetricarboxylic acid (H3BTC)",Carbossilati aromatici,Fe,FeCl3·6H2O,H2O/EtOH,Nessuno,80,4.0,0.1,0.05,2.0,,6.0,chloride,3.0,Solvothermal,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.4200840252084029,0.8083918050416805,A,True,fe|carbossilati aromatici|chloride|h2o/etoh|nessuno|80|6|2.0,,curated_project_dataset
POS-0638,766,2-Aminoterephthalic acid,Carbossilati aromatici,Al,Al(NO3)3·9H2O,H2O,Nessuno,100,4.0,0.05,0.05,1.0,,9.0,nitrate,3.0,Sonochemical,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.5477225575051661,0.8339195115010332,A,True,al|carbossilati aromatici|nitrate|h2o|nessuno|100|6|1.0,,curated_project_dataset
POS-0639,768,2-Aminoterephthalic acid,Carbossilati aromatici,Mn,Mn(OAc)2·4H2O,MeOH,Nessuno,160,72.0,0.05,0.062,0.8,,4.0,acetate,2.0,Sonochemical,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.5,0.824375,A,True,mn|carbossilati aromatici|acetate|meoh|nessuno|160|72|0.75,,curated_project_dataset
POS-0640,775,2-Aminoterephthalic acid,Carbossilati aromatici,Cd,Cd(NO3)2·4H2O,DMF/H2O/EtOH,Nessuno,25,36.0,0.1,0.05,2.0,,4.0,nitrate,2.0,Sonochemical,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.48038446141526137,0.8204518922830523,A,True,cd|carbossilati aromatici|nitrate|dmf/h2o/etoh|nessuno|20|36|2.0,,curated_project_dataset
POS-0641,789,Tetrakis(4-carboxyphenyl)porphyrin (TCPP),Carbossilati aromatici,Zr,ZrOCl2·8H2O,H2O,Nessuno,60,18.0,0.05,0.05,1.0,,8.0,chloride,2.0,Sonochemical,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.408248290463863,0.8060246580927726,A,True,zr|carbossilati aromatici|chloride|h2o|nessuno|60|18|1.0,,curated_project_dataset
POS-0642,798,2-Aminoterephthalic acid,Carbossilati aromatici,Fe,FeCl3·6H2O,DMF/H2O,Nessuno,150,48.0,2.0,6.061,0.33,,6.0,chloride,3.0,Microwave,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.4200840252084029,0.8083918050416805,A,True,fe|carbossilati aromatici|chloride|dmf/h2o|nessuno|150|48|0.25,,curated_project_dataset
POS-0643,799,2-Aminoterephthalic acid,Carbossilati aromatici,Zr,ZrOCl2·8H2O,DEF,Nessuno,80,72.0,0.05,0.062,0.8,,8.0,chloride,2.0,Hydrothermal,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.408248290463863,0.8060246580927726,A,True,zr|carbossilati aromatici|chloride|def|nessuno|80|72|0.75,,curated_project_dataset
POS-0644,805,2-Aminoterephthalic acid,Carbossilati aromatici,Zn,Zn(NO3)2·6H2O,DEF,Nessuno,140,36.0,0.05,0.05,1.0,,6.0,nitrate,2.0,Solvothermal,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.3779644730092272,0.7999678946018455,A,True,zn|carbossilati aromatici|nitrate|def|nessuno|140|36|1.0,,curated_project_dataset
POS-0645,809,Tetrakis(4-carboxyphenyl)porphyrin (TCPP),Carbossilati aromatici,Cd,Cd(NO3)2·4H2O,H2O,Nessuno,140,48.0,2.0,2.5,0.8,,4.0,nitrate,2.0,Hydrothermal,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.48038446141526137,0.8204518922830523,A,True,cd|carbossilati aromatici|nitrate|h2o|nessuno|140|48|0.75,,curated_project_dataset
POS-0646,819,2-Aminoterephthalic acid,Carbossilati aromatici,Fe,FeCl3·6H2O,DMF/MeOH,Nessuno,140,48.0,2.0,1.667,1.2,,6.0,chloride,3.0,Solvothermal,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.4200840252084029,0.8083918050416805,A,True,fe|carbossilati aromatici|chloride|dmf/meoh|nessuno|140|48|1.25,,curated_project_dataset
POS-0647,820,"1,3,5-Benzenetricarboxylic acid (H3BTC)",Carbossilati aromatici,Zr,ZrOCl2·8H2O,H2O,Nessuno,80,36.0,2.0,2.0,1.0,,8.0,chloride,2.0,Microwave,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.408248290463863,0.8060246580927726,A,True,zr|carbossilati aromatici|chloride|h2o|nessuno|80|36|1.0,,curated_project_dataset
POS-0648,822,Tetrakis(4-carboxyphenyl)porphyrin (TCPP),Carbossilati aromatici,Zr,ZrCl4,DMA,Nessuno,120,48.0,0.5,0.333,1.5,,0.0,chloride,4.0,Room Temperature,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.408248290463863,0.8060246580927726,A,True,zr|carbossilati aromatici|chloride|dma|nessuno|120|48|1.5,,curated_project_dataset
POS-0649,827,"1,3,5-Benzenetricarboxylic acid (H3BTC)",Carbossilati aromatici,Cu,Cu(NO3)2·3H2O,DMF,Nessuno,160,48.0,1.0,0.5,2.0,,3.0,nitrate,2.0,Microwave,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.48038446141526137,0.8204518922830523,A,True,cu|carbossilati aromatici|nitrate|dmf|nessuno|160|48|2.0,,curated_project_dataset
POS-0650,833,"1,3,5-Benzenetricarboxylic acid (H3BTC)",Carbossilati aromatici,Co,Co(NO3)2·6H2O,DMF/H2O,Nessuno,160,12.0,1.0,0.667,1.5,,6.0,nitrate,2.0,Microwave,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.4200840252084029,0.8083918050416805,A,True,co|carbossilati aromatici|nitrate|dmf/h2o|nessuno|160|12|1.5,,curated_project_dataset
POS-0651,838,2-Aminoterephthalic acid,Carbossilati aromatici,Cu,Cu(OAc)2·H2O,DMF/MeOH,Nessuno,120,24.0,0.1,0.083,1.2,,1.0,acetate,2.0,Room Temperature,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.48038446141526137,0.8204518922830523,A,True,cu|carbossilati aromatici|acetate|dmf/meoh|nessuno|120|24|1.25,,curated_project_dataset
POS-0652,846,2-Aminoterephthalic acid,Carbossilati aromatici,Co,Co(NO3)2·6H2O,DEF,Nessuno,60,18.0,0.2,0.1,2.0,,6.0,nitrate,2.0,Solvothermal,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.4200840252084029,0.8083918050416805,A,True,co|carbossilati aromatici|nitrate|def|nessuno|60|18|2.0,,curated_project_dataset
POS-0653,852,Tetrakis(4-carboxyphenyl)porphyrin (TCPP),Carbossilati aromatici,Zr,ZrOCl2·8H2O,DMA,Nessuno,25,12.0,0.5,0.333,1.5,,8.0,chloride,2.0,Room Temperature,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.408248290463863,0.8060246580927726,A,True,zr|carbossilati aromatici|chloride|dma|nessuno|20|12|1.5,,curated_project_dataset
POS-0654,856,Tetrakis(4-carboxyphenyl)porphyrin (TCPP),Carbossilati aromatici,Co,Co(OAc)2·4H2O,DMA,Nessuno,180,72.0,0.2,0.4,0.5,,4.0,acetate,2.0,Sonochemical,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.4200840252084029,0.8083918050416805,A,True,co|carbossilati aromatici|acetate|dma|nessuno|180|72|0.5,,curated_project_dataset
POS-0655,861,"1,3,5-Benzenetricarboxylic acid (H3BTC)",Carbossilati aromatici,Fe,Fe(NO3)3·9H2O,DMF/MeOH,Nessuno,120,36.0,1.0,3.03,0.33,,9.0,nitrate,3.0,Solvothermal,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.4200840252084029,0.8083918050416805,A,True,fe|carbossilati aromatici|nitrate|dmf/meoh|nessuno|120|36|0.25,,curated_project_dataset
POS-0656,866,2-Aminoterephthalic acid,Carbossilati aromatici,Ni,Ni(OAc)2·4H2O,DMF/MeOH,Nessuno,180,48.0,1.0,5.0,0.2,,4.0,acetate,2.0,Hydrothermal,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.5,0.824375,A,True,ni|carbossilati aromatici|acetate|dmf/meoh|nessuno|180|48|0.25,,curated_project_dataset
POS-0657,868,Tetrakis(4-carboxyphenyl)porphyrin (TCPP),Carbossilati aromatici,Zn,Zn(OAc)2·2H2O,H2O,Nessuno,60,24.0,1.0,5.0,0.2,,2.0,acetate,2.0,Sonochemical,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.3779644730092272,0.7999678946018455,A,True,zn|carbossilati aromatici|acetate|h2o|nessuno|60|24|0.25,,curated_project_dataset
POS-0658,877,"1,3,5-Benzenetricarboxylic acid (H3BTC)",Carbossilati aromatici,Zn,Zn(OAc)2·2H2O,DEF,Nessuno,80,36.0,0.2,0.4,0.5,,2.0,acetate,2.0,Microwave,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.3779644730092272,0.7999678946018455,A,True,zn|carbossilati aromatici|acetate|def|nessuno|80|36|0.5,,curated_project_dataset
POS-0659,886,2-Aminoterephthalic acid,Carbossilati aromatici,Cu,Cu(NO3)2·3H2O,DEF,Nessuno,150,36.0,0.2,0.606,0.33,,3.0,nitrate,2.0,Sonochemical,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.48038446141526137,0.8204518922830523,A,True,cu|carbossilati aromatici|nitrate|def|nessuno|150|36|0.25,,curated_project_dataset
POS-0660,894,"1,3,5-Benzenetricarboxylic acid (H3BTC)",Carbossilati aromatici,Zn,Zn(OAc)2·2H2O,H2O/EtOH,Nessuno,120,48.0,0.2,1.0,0.2,,2.0,acetate,2.0,Solvothermal,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.3779644730092272,0.7999678946018455,A,True,zn|carbossilati aromatici|acetate|h2o/etoh|nessuno|120|48|0.25,,curated_project_dataset
POS-0661,896,"1,3,5-Benzenetricarboxylic acid (H3BTC)",Carbossilati aromatici,Zn,Zn(OAc)2·2H2O,H2O,Nessuno,180,4.0,1.0,0.833,1.2,,2.0,acetate,2.0,Microwave,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.3779644730092272,0.7999678946018455,A,True,zn|carbossilati aromatici|acetate|h2o|nessuno|180|6|1.25,,curated_project_dataset
POS-0662,897,2-Aminoterephthalic acid,Carbossilati aromatici,Fe,FeCl3·6H2O,DMF/H2O/EtOH,Nessuno,160,18.0,1.0,1.25,0.8,,6.0,chloride,3.0,Room Temperature,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.4200840252084029,0.8083918050416805,A,True,fe|carbossilati aromatici|chloride|dmf/h2o/etoh|nessuno|160|18|0.75,,curated_project_dataset
POS-0663,900,2-Aminoterephthalic acid,Carbossilati aromatici,Zn,Zn(OAc)2·2H2O,H2O/EtOH,Nessuno,120,36.0,1.0,3.03,0.33,,2.0,acetate,2.0,Solvothermal,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.3779644730092272,0.7999678946018455,A,True,zn|carbossilati aromatici|acetate|h2o/etoh|nessuno|120|36|0.25,,curated_project_dataset
POS-0664,907,"1,3,5-Benzenetricarboxylic acid (H3BTC)",Carbossilati aromatici,Mg,Mg(NO3)2·6H2O,DMA,Nessuno,80,48.0,0.1,0.5,0.2,,6.0,nitrate,2.0,Hydrothermal,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,1.0,0.924375,A,True,mg|carbossilati aromatici|nitrate|dma|nessuno|80|48|0.25,,curated_project_dataset
POS-0665,908,Tetrakis(4-carboxyphenyl)porphyrin (TCPP),Carbossilati aromatici,Cd,Cd(NO3)2·4H2O,H2O/EtOH,Nessuno,140,24.0,0.5,0.25,2.0,,4.0,nitrate,2.0,Microwave,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.48038446141526137,0.8204518922830523,A,True,cd|carbossilati aromatici|nitrate|h2o/etoh|nessuno|140|24|2.0,,curated_project_dataset
POS-0666,909,2-Aminoterephthalic acid,Carbossilati aromatici,Cu,Cu(OAc)2·H2O,DMF,Nessuno,140,4.0,0.05,0.042,1.2,,1.0,acetate,2.0,Hydrothermal,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.48038446141526137,0.8204518922830523,A,True,cu|carbossilati aromatici|acetate|dmf|nessuno|140|6|1.25,,curated_project_dataset
POS-0667,912,2-Aminoterephthalic acid,Carbossilati aromatici,Al,AlCl3·6H2O,DEF,Nessuno,100,4.0,0.05,0.05,1.0,,6.0,chloride,3.0,Room Temperature,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.5477225575051661,0.8339195115010332,A,True,al|carbossilati aromatici|chloride|def|nessuno|100|6|1.0,,curated_project_dataset
POS-0668,917,2-Aminoterephthalic acid,Carbossilati aromatici,Cd,Cd(NO3)2·4H2O,H2O,Nessuno,180,4.0,0.2,0.2,1.0,,4.0,nitrate,2.0,Sonochemical,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.48038446141526137,0.8204518922830523,A,True,cd|carbossilati aromatici|nitrate|h2o|nessuno|180|6|1.0,,curated_project_dataset
POS-0669,929,2-Aminoterephthalic acid,Carbossilati aromatici,Fe,Fe(NO3)3·9H2O,H2O,Nessuno,160,12.0,0.5,0.417,1.2,,9.0,nitrate,3.0,Microwave,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.4200840252084029,0.8083918050416805,A,True,fe|carbossilati aromatici|nitrate|h2o|nessuno|160|12|1.25,,curated_project_dataset
POS-0670,931,Tetrakis(4-carboxyphenyl)porphyrin (TCPP),Carbossilati aromatici,Cu,Cu(NO3)2·3H2O,DMF/H2O/EtOH,Nessuno,60,48.0,0.5,0.333,1.5,,3.0,nitrate,2.0,Microwave,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.48038446141526137,0.8204518922830523,A,True,cu|carbossilati aromatici|nitrate|dmf/h2o/etoh|nessuno|60|48|1.5,,curated_project_dataset
POS-0671,935,Tetrakis(4-carboxyphenyl)porphyrin (TCPP),Carbossilati aromatici,Cd,Cd(NO3)2·4H2O,DMF,Nessuno,150,24.0,1.0,0.833,1.2,,4.0,nitrate,2.0,Solvothermal,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.48038446141526137,0.8204518922830523,A,True,cd|carbossilati aromatici|nitrate|dmf|nessuno|150|24|1.25,,curated_project_dataset
POS-0672,936,Tetrakis(4-carboxyphenyl)porphyrin (TCPP),Carbossilati aromatici,Zn,Zn(NO3)2·6H2O,DMF/MeOH,Nessuno,100,24.0,0.2,1.0,0.2,,6.0,nitrate,2.0,Hydrothermal,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.3779644730092272,0.7999678946018455,A,True,zn|carbossilati aromatici|nitrate|dmf/meoh|nessuno|100|24|0.25,,curated_project_dataset
POS-0673,951,2-Aminoterephthalic acid,Carbossilati aromatici,Fe,Fe(NO3)3·9H2O,DMA,Nessuno,100,72.0,0.1,0.125,0.8,,9.0,nitrate,3.0,Sonochemical,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.4200840252084029,0.8083918050416805,A,True,fe|carbossilati aromatici|nitrate|dma|nessuno|100|72|0.75,,curated_project_dataset
POS-0674,958,2-Aminoterephthalic acid,Carbossilati aromatici,Zn,Zn(OAc)2·2H2O,DMF/MeOH,Nessuno,140,18.0,1.0,3.03,0.33,,2.0,acetate,2.0,Hydrothermal,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.3779644730092272,0.7999678946018455,A,True,zn|carbossilati aromatici|acetate|dmf/meoh|nessuno|140|18|0.25,,curated_project_dataset
POS-0675,968,2-Aminoterephthalic acid,Carbossilati aromatici,Mn,Mn(OAc)2·4H2O,DMF/MeOH,Nessuno,180,48.0,0.5,0.333,1.5,,4.0,acetate,2.0,Room Temperature,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.5,0.824375,A,True,mn|carbossilati aromatici|acetate|dmf/meoh|nessuno|180|48|1.5,,curated_project_dataset
POS-0676,975,"1,3,5-Benzenetricarboxylic acid (H3BTC)",Carbossilati aromatici,Fe,Fe(NO3)3·9H2O,DEF,Nessuno,25,72.0,2.0,10.0,0.2,,9.0,nitrate,3.0,Sonochemical,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.4200840252084029,0.8083918050416805,A,True,fe|carbossilati aromatici|nitrate|def|nessuno|20|72|0.25,,curated_project_dataset
POS-0677,991,Tetrakis(4-carboxyphenyl)porphyrin (TCPP),Carbossilati aromatici,Zn,Zn(NO3)2·6H2O,DMF/MeOH,Nessuno,25,12.0,0.2,0.2,1.0,,6.0,nitrate,2.0,Hydrothermal,2,locked_external_positive,EXTERNAL_TEST,1.0,0.875,0.96875,0.8,0.3779644730092272,0.7999678946018455,A,True,zn|carbossilati aromatici|nitrate|dmf/meoh|nessuno|20|12|1.0,,curated_project_dataset
